_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl
65daa6126a079dcae275c4e4,매물번호 42074288,매물번호 42074288,공용,1인실,19.83㎡,1000만원,56만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n화재경보기\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cb0d5768ba5a6bc1e0fd09,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6156a079dcae275c4e5,매물번호 42051547,매물번호 42051547,공용,그 외,26.32㎡,2000만원,75만원,서울특별시 강북구 수유동,일반사업자,벽걸이형\n침대\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\nTV\n,https://www.dabangapp.com/room/65caca7b9d7b5a03c7c8bd12,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6196a079dcae275c4e6,매물번호 41995067,매물번호 41995067,공용,그 외,26.32㎡,2000만원,75만원,서울특별시 강북구 수유동,일반사업자,벽걸이형\n신발장\n싱크대\n가스레인지\n무인택배함\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65c32d1484f7442786ab5977,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa61d6a079dcae275c4e7,매물번호 39924505,매물번호 39924505,공용,그 외,49.04㎡,2억9000만원,30만원,서울특별시 강서구 공항동,일반사업자,천장형\n식탁\n신발장\n싱크대\n인덕션\n화재경보기\n베란다\n무인택배함\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/6541e1a60c623c1698eac638,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6216a079dcae275c4e8,매물번호 39874814,매물번호 39874814,공용,그 외,96.86㎡,1억5000만원,70만원,서울특별시 강서구 공항동,일반사업자,신발장\n싱크대\n가스레인지\n화재경보기\n베란다\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/653f1464abed0a4e2c64c340,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6256a079dcae275c4e9,매물번호 40548634,매물번호 40548634,공용,1인실,20.46㎡,2000만원,80만원,서울특별시 강서구 공항동,일반사업자,천장형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n화재경보기\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/656990099d452e05fb3fb2aa,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6286a079dcae275c4ea,매물번호 40548634,매물번호 40548634,공용,1인실,20.46㎡,2000만원,80만원,서울특별시 강서구 공항동,일반사업자,천장형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n화재경보기\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65cc2ae356e35f13e2758bb1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa62c6a079dcae275c4eb,매물번호 42115143,매물번호 42115143,공용,그 외,44.14㎡,300만원,80만원,경기도 평택시 서정동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\nTV\n비디오폰,https://www.dabangapp.com/room/65cc80ee1f651f4c57557510,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6306a079dcae275c4ec,매물번호 39945626,매물번호 39945626,공용,그 외,49.04㎡,2억9000만원,30만원,서울특별시 강서구 공항동,일반사업자,천장형\n신발장\n싱크대\n가스레인지\n인덕션\n화재경보기\n베란다\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/6543332b31a80215971068c5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6336a079dcae275c4ed,매물번호 42200711,매물번호 42200711,공용,1인실,16.52㎡,2000만원,45만원,서울특별시 성북구 하월곡동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d1d88b0ebd5433a66d1dd4,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6376a079dcae275c4ee,매물번호 41403654,매물번호 41403654,공용,1인실,15㎡,100만원,25만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/659f833d55518310f67634b8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa63b6a079dcae275c4ef,매물번호 42057818,매물번호 42057818,공용,1인실,19.83㎡,300만원,40만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n무인택배함\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cad8c4e8511e297474d4dc,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa63f6a079dcae275c4f0,매물번호 42145615,매물번호 42145615,공용,그 외,39.66㎡,1억만원,80만원,서울특별시 관악구 봉천동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n화재경보기\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cdd9f2f6ca44300a71e164,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6436a079dcae275c4f1,매물번호 41948158,매물번호 41948158,공용,1인실,18.48㎡,1000만원,55만원,서울특별시 관악구 신림동,일반사업자,천장형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n붙박이장\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65c095abe3c44f365c3b7129,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6476a079dcae275c4f2,매물번호 41361256,매물번호 41361256,공용,1인실,16.52㎡,100만원,23만원,서울특별시 관악구 신림동,일반사업자,신발장\n냉장고\n세탁기\n싱크대\n인덕션\n인터폰,https://www.dabangapp.com/room/659db12561fbab10a879a1d4,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa64b6a079dcae275c4f3,매물번호 40149451,매물번호 40149451,공용,그 외,49.04㎡,2억9000만원,30만원,서울특별시 강서구 공항동,일반사업자,천장형\n신발장\n싱크대\n가스레인지\n인덕션\n화재경보기\n베란다\n무인택배함\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/654f2255760de5152d43feb3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa64f6a079dcae275c4f4,매물번호 42261770,매물번호 42261770,공용,1인실,16.52㎡,100만원,24만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n침대\n옷장\n신발장\n냉장고\n세탁기\n비데\n싱크대\n인덕션\n화재경보기\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d47824c44e11599b6d3da9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6526a079dcae275c4f5,매물번호 42161680,매물번호 42161680,공용,그 외,26.32㎡,2000만원,75만원,서울특별시 강북구 수유동,일반사업자,신발장\n싱크대\n가스레인지\n베란다\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cee8036f08081634c835ba,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6566a079dcae275c4f6,매물번호 42098168,매물번호 42098168,공용,1인실,23.14㎡,5000만원,45만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n붙박이장\n화재경보기\n무인택배함\n비디오폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65cc27b64184572bf225a703,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa65a6a079dcae275c4f7,매물번호 41993481,매물번호 41993481,공용,그 외,43.91㎡,2억만원,70만원,서울특별시 강동구 천호동,일반사업자,신발장\n샤워부스\n싱크대\n가스레인지\n붙박이장\n화재경보기\n베란다\n비디오폰\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65c3252570e2867c401ae078,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa65e6a079dcae275c4f8,매물번호 41976385,매물번호 41976385,공용,그 외,43.91㎡,2억만원,70만원,서울특별시 강동구 천호동,일반사업자,\n,https://www.dabangapp.com/room/65c1f54138be071f52e93b3e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6626a079dcae275c4f9,매물번호 41527412,매물번호 41527412,공용,1인실,16.52㎡,5000만원,40만원,서울특별시 성북구 하월곡동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65a72de541714d40acc7490e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6666a079dcae275c4fa,매물번호 41235191,매물번호 41235191,공용,1인실,16.52㎡,100만원,23만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n현관보안\n방범창,https://www.dabangapp.com/room/659640381feb013f2d24d629,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa66a6a079dcae275c4fb,매물번호 41734915,매물번호 41734915,공용,그 외,62.16㎡,1000만원,100만원,경기도 화성시 진안동 943-1,일반사업자,천장형\n옷장\n식탁\n신발장\n냉장고\n세탁기\n건조기\n샤워부스\n싱크대\n식기세척기\n인덕션\n가스오븐\nTV\n붙박이장\n화재경보기\n테라스\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65b33ea61214322c3faedde0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6756a079dcae275c4fc,매물번호 42312520,매물번호 42312520,공용,1인실,29.75㎡,500만원,46만원,경기도 화성시 향남읍,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\nTV\n화재경보기\n베란다\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65d71a8a74440f41ea28e9c0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6786a079dcae275c4fd,매물번호 42312520,매물번호 42312520,공용,1인실,29.75㎡,500만원,46만원,경기도 화성시 향남읍,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\nTV\n화재경보기\n베란다\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65cf1dad5b1a7a1ef532acb2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa67c6a079dcae275c4fe,매물번호 42027201,매물번호 42027201,공용,1인실,19.83㎡,4000만원,25만원,경기도 수원시 영통구 망포동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n전자레인지\nTV\n붙박이장\n화재경보기\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65c49505992e4c7f1a6d0bf1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6806a079dcae275c4ff,매물번호 42027201,매물번호 42027201,공용,1인실,19.83㎡,4000만원,25만원,경기도 수원시 영통구 망포동,일반사업자,벽걸이형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n테라스\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cc981199470870f1a8ad5c,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6856a079dcae275c500,매물번호 41812880,매물번호 41812880,공용,1인실,19㎡,200만원,38만원,서울특별시 금천구 가산동,일반사업자,벽걸이형\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nCCTV,https://www.dabangapp.com/room/65b87cd03a80e3757255b0a0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6896a079dcae275c501,매물번호 42345084,매물번호 42345084,공용,그 외,55.46㎡,2억만원,30만원,서울특별시 광진구 구의동,일반사업자,싱크대\n가스레인지\n베란다\n현관보안,https://www.dabangapp.com/room/65d958269af102171fba89e3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa68d6a079dcae275c502,매물번호 42302452,매물번호 42302452,공용,그 외,18.64㎡,2000만원,90만원,서울시 서초구 서초동 1445-1번지 외1필지,일반사업자,천장형\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n붙박이장\n경비원\n비디오폰\n현관보안,https://www.dabangapp.com/room/65d6d7b28cf855071516ad59,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6906a079dcae275c503,매물번호 42175944,매물번호 42175944,공용,1인실,26㎡,4000만원,60만원,서울특별시 강동구 암사동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/65cfef3abeef9653eadb5498,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6946a079dcae275c504,매물번호 42112893,매물번호 42112893,공용,1인실,19.83㎡,100만원,70만원,서울특별시 서초구 반포동,일반사업자,벽걸이형\n침대\n책상\n옷장\n식탁\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n인터폰\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/65cc744614ecb1370a448ded,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6996a079dcae275c505,매물번호 42334991,매물번호 42334991,공용,그 외,17.35㎡,300만원,40만원,"경기도 화성시 능동 1064-3, 1동",일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n붙박이장\n화재경보기\n무인택배함\n비디오폰\nCCTV,https://www.dabangapp.com/room/65d852565284d43b51172c2a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa69d6a079dcae275c506,매물번호 42344219,매물번호 42344219,공용,그 외,42.97㎡,500만원,40만원,경기도 수원시 장안구 영화동,일반사업자,신발장\n냉장고\n세탁기\n싱크대\n인덕션\n베란다\n현관보안,https://www.dabangapp.com/room/65d953e541681b171ca3b393,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6a16a079dcae275c507,매물번호 42179026,매물번호 42179026,공용,그 외,50.16㎡,2000만원,90만원,서울특별시 성동구 용답동,일반사업자,\n,https://www.dabangapp.com/room/65d00a0b68605b5d033b61e3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6a56a079dcae275c508,매물번호 42280476,매물번호 42280476,공용,1인실,23.59㎡,5000만원,40만원,서울특별시 마포구 합정동,일반사업자,벽걸이형\n냉장고\n세탁기\n가스레인지\n,https://www.dabangapp.com/room/65d5a2dabe6484529f3ae879,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6a96a079dcae275c509,매물번호 42229161,매물번호 42229161,공용,1인실,23.14㎡,500만원,37만원,경기도 부천시 원미구 심곡동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n가스레인지\n,https://www.dabangapp.com/room/65d301a635aa7537279daefd,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6ae6a079dcae275c50a,매물번호 41528005,매물번호 41528005,공용,1인실,29.75㎡,500만원,45만원,경기도 고양시 일산동구 중산동,일반사업자,옷장\n냉장고\n세탁기\n가스레인지\n,https://www.dabangapp.com/room/65a7321a2aa8ec1a022ad657,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6b26a079dcae275c50b,매물번호 41886902,매물번호 41886902,공용,1인실,16.15㎡,100만원,20만원,경기도 안산시 상록구 본오동,일반사업자,벽걸이형\n책상\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n붙박이장\n화재경보기\n인터폰,https://www.dabangapp.com/room/65bc7f915bbc707901f8200d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6b66a079dcae275c50c,매물번호 42136245,매물번호 42136245,공용,1인실,49.58㎡,2000만원,40만원,경기도 남양주시 평내동,일반사업자,벽걸이형\n,https://www.dabangapp.com/room/65cda3037aacba0270362ea9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6bb6a079dcae275c50d,매물번호 42188232,매물번호 42188232,공용,그 외,88.91㎡,1억만원,85만원,경기도 오산시 청학동,일반사업자,천장형\n옷장\n식탁\n신발장\n샤워부스\n욕조\n싱크대\n인덕션\n붙박이장\n화재경보기\n비디오폰\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65d03fe655e7c7399cb914f0,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6bf6a079dcae275c50e,매물번호 42100719,매물번호 42100719,공용,1인실,19.83㎡,300만원,42만원,서울특별시 관악구 봉천동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n화재경보기\n인터폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65cc33db880e907384469020,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6c36a079dcae275c50f,매물번호 41868442,매물번호 41868442,공용,그 외,38.4㎡,8870만원,10만원,서울특별시 도봉구 방학동,일반사업자,싱크대\n베란다\n,https://www.dabangapp.com/room/65bb60d58bb2926a41b45d3a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6c86a079dcae275c510,매물번호 42325949,매물번호 42325949,공용,그 외,21.79㎡,500만원,50만원,경기도 고양시 덕양구 도내동 967,일반사업자,천장형\n옷장\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n붙박이장\n화재경보기\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안,https://www.dabangapp.com/room/65d81ef601f21d0bd796c22d,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6cd6a079dcae275c511,매물번호 42356525,매물번호 42356525,공용,1인실,16.52㎡,100만원,31만원,서울특별시 관악구 신림동,일반사업자,벽걸이형\n책상\n옷장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nCCTV\n현관보안,https://www.dabangapp.com/room/65da111866e1e542e1411fbb,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6d16a079dcae275c512,매물번호 42200506,매물번호 42200506,공용,1인실,23.14㎡,500만원,39만원,경기도 오산시 원동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n인덕션\nTV\n화재경보기\n비디오폰\n인터폰\nCCTV,https://www.dabangapp.com/room/65d1c92bba08d7014dcd4d76,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6d56a079dcae275c513,매물번호 41867812,매물번호 41867812,공용,그 외,29.14㎡,1억9000만원,30만원,서울특별시 송파구 문정동,일반사업자,\n,https://www.dabangapp.com/room/65bb5a89b2ffb0233c2527c3,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6e06a079dcae275c514,매물번호 42086204,매물번호 42086204,공용,1인실,23.14㎡,500만원,42만원,경기도 광주시 송정동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n인터폰,https://www.dabangapp.com/room/65cb34238f266b0e31c88b37,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6e56a079dcae275c515,매물번호 42115106,매물번호 42115106,공용,1인실,26.44㎡,80만원,80만원,서울특별시 강남구 역삼동,일반사업자,벽걸이형\n침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n화재경보기\n인터폰\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65cc80457d7e6e53b7aab9d2,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6ea6a079dcae275c516,매물번호 42268057,매물번호 42268057,공용,1인실,29.75㎡,300만원,30만원,경기도 안산시 단원구 신길동,일반사업자,벽걸이형\n냉장고\n세탁기\n싱크대\n가스레인지\nTV\n베란다\nCCTV\n현관보안,https://www.dabangapp.com/room/65d55a330675b12b64777ab6,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6ee6a079dcae275c517,매물번호 42198165,매물번호 42198165,공용,1인실,17.65㎡,1000만원,60만원,서울특별시 강서구 화곡동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n붙박이장\n화재경보기\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65d177e95635e93d511af0c5,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6f36a079dcae275c518,매물번호 42262643,매물번호 42262643,공용,1인실,25.09㎡,500만원,37만원,경기도 평택시 진위면,일반사업자,천장형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\nTV\nCCTV,https://www.dabangapp.com/room/65d4a4e301db0b334ef2a88e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6f76a079dcae275c519,매물번호 42036529,매물번호 42036529,공용,1인실,22㎡,500만원,40만원,경기도 수원시 영통구 망포동,일반사업자,벽걸이형\n옷장\n신발장\n냉장고\n세탁기\n전자레인지\nTV\n화재경보기\nCCTV\n현관보안,https://www.dabangapp.com/room/65c97eaf92d4316085df323a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa6fc6a079dcae275c51a,매물번호 42032438,매물번호 42032438,공용,그 외,43㎡,1000만원,80만원,서울특별시 서대문구 충정로3가,일반사업자,\n,https://www.dabangapp.com/room/65c77223d63f3a359f53a524,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7016a079dcae275c51b,매물번호 42101045,매물번호 42101045,공용,1인실,19.83㎡,500만원,35만원,경기도 안산시 단원구 와동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n가스레인지\nTV\n인터폰\nCCTV,https://www.dabangapp.com/room/65cc373e96c3af7f5b1b236f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7056a079dcae275c51c,매물번호 41745902,매물번호 41745902,공용,1인실,19.83㎡,3000만원,85만원,서울특별시 광진구 자양동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n화재경보기\n무인택배함\n비디오폰\n카드키\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65b38c0235800262bf5ed00f,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa70a6a079dcae275c51d,매물번호 41487257,매물번호 41487257,공용,그 외,60㎡,2000만원,70만원,경기도 안산시 상록구 사동,일반사업자,싱크대\n붙박이장\n베란다\n현관보안,https://www.dabangapp.com/room/65a4ccac251ae770acffc0c1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa70e6a079dcae275c51e,매물번호 41792536,매물번호 41792536,공용,그 외,72㎡,1000만원,65만원,경기도 안산시 상록구 일동,일반사업자,\n,https://www.dabangapp.com/room/65b7520a7188ab28cc2f7326,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7136a079dcae275c51f,매물번호 42173315,매물번호 42173315,공용,그 외,39.66㎡,3000만원,80만원,서울특별시 동대문구 이문동,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n가스레인지\n,https://www.dabangapp.com/room/65cf25772dd3ae39c41020e8,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7186a079dcae275c520,매물번호 42173315,매물번호 42173315,공용,그 외,39.66㎡,1000만원,85만원,서울특별시 동대문구 이문동,일반사업자,벽걸이형\n옷장\n식탁\n신발장\n세탁기\n싱크대\n가스레인지\n붙박이장\n화재경보기\n베란다\n비디오폰\nCCTV\n현관보안,https://www.dabangapp.com/room/65bc7f9e20369f6b5dfeca50,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa71d6a079dcae275c521,매물번호 41906656,매물번호 41906656,공용,1인실,19.83㎡,300만원,30만원,경기도 화성시 봉담읍,일반사업자,침대\n냉장고\n세탁기\n싱크대\n가스레인지\n전자레인지\n,https://www.dabangapp.com/room/65bdbe99907b7f60d3075c9a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7226a079dcae275c522,매물번호 42346468,매물번호 42346468,공용,1인실,33.05㎡,500만원,50만원,경기도 화성시 향남읍,일반사업자,벽걸이형\n신발장\n냉장고\n세탁기\n싱크대\n인덕션\nTV\n화재경보기\n베란다\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n방범창,https://www.dabangapp.com/room/65d963bbce88d6362d69a664,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7266a079dcae275c523,매물번호 42327854,매물번호 42327854,공용,그 외,59.5㎡,1000만원,50만원,경기도 안산시 상록구 본오동,일반사업자,\n,https://www.dabangapp.com/room/65d8285efa89604de0e5aa48,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa72b6a079dcae275c524,매물번호 42356680,매물번호 42356680,공용,1인실,16.52㎡,200만원,38만원,경기도 부천시 원미구 심곡동,일반사업자,벽걸이형\n책상\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n붙박이장\n화재경보기\nCCTV,https://www.dabangapp.com/room/65da6dd92e616a139ff6f8da,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65daa7306a079dcae275c525,매물번호 42356680,매물번호 42356680,공용,1인실,16.52㎡,200만원,38만원,경기도 부천시 원미구 심곡동,일반사업자,벽걸이형\n책상\n냉장고\n세탁기\n싱크대\n인덕션\n전자레인지\n붙박이장\n화재경보기\n방범창,https://www.dabangapp.com/room/65d86e0abe91f6504f6bd22e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
